filename,level_1,grapheme,phoneme,filenameFixed,level_1,graphemeFixed,phonemeFixed
A_Cabana_-_Frases,4372,que,\v\\i\.\v\\e~\.\m\\u\\s\,A_Cabana_-_Frases,4372,que,\v\\i\'\v\\e~\.\m\\u\\s\
A_Cabana_-_Frases,4373,na,\v\\e\\R\.\d\\a\.\dZ\\i\,A_Cabana_-_Frases,4373,na,\v\\e\\R\'\d\\a\.\dZ\\i\
A_Cabana_-_Frases,4373,verdade,\u~\'\m\\a\,A_Cabana_-_Frases,4373,verdade,\u~\.\m\\a\
A_Cabana_-_Frases,4373,uma,\d\\e\.\k\\l\\a\.\r\\a\.\s\\a~\\w~\,A_Cabana_-_Frases,4373,uma,\d\\e\.\k\\l\\a\.\r\\a\'\s\\a~\\w~\
A_Cabana_-_Frases,4373,de,\i~\.\d\\e\.\p\\e~\.\d\\e~\.\s\\i\\a\\pau\,A_Cabana_-_Frases,4373,de,\i~\.\d\\e\.\p\\e~\'\d\\e~\.\s\\i\\a\\pau\
A_Cabana_-_Frases,4373,um,\m\\O\.\d\\u\,A_Cabana_-_Frases,4373,um,'\m\\O\.\d\\u\
A_Cabana_-_Frases,4373,modo,'\dZ\\i\,A_Cabana_-_Frases,4373,modo,\dZ\\i\
A_Cabana_-_Frases,4373,de,\m\\a~\.\t\\e\\r\,A_Cabana_-_Frases,4373,de,\m\\a~\'\t\\e\\r\
A_Cabana_-_Frases,4373,o,\k\\o~\.\t\\r\\o\\l\\i\,A_Cabana_-_Frases,4373,o,\k\\o~\'\t\\r\\o\\l\\i\
A_Cabana_-_Frases,4374,por,\i\.\s\\u\,A_Cabana_-_Frases,4374,por,'\i\.\s\\u\
A_Cabana_-_Frases,4374,isso,'\k\\i\,A_Cabana_-_Frases,4374,isso,\k\\i\
A_Cabana_-_Frases,4374,que,\g\\o\\s\.\t\\a~\.\m\\u\\s\,A_Cabana_-_Frases,4374,que,\g\\o\\s\'\t\\a~\.\m\\u\\s\
A_Cabana_-_Frases,4374,gostamos,\t\\a~\'\t\\u\,A_Cabana_-_Frases,4374,gostamos,'\t\\a~\.\t\\u\
A_Cabana_-_Frases,4374,tanto,'\d\\a\,A_Cabana_-_Frases,4374,tanto,\d\\a\
A_Cabana_-_Frases,4374,da,\l\\ej\,A_Cabana_-_Frases,4374,da,'\l\\ej\
A_Cabana_-_Frases,4376,É,\E\\m\\u\\j~\.\t\\u\,A_Cabana_-_Frases,4376,É,'\E\\m\\u\\j~\.\t\\u\
A_Cabana_-_Frases,4376,muito,'\p\\i\.\o\\R\,A_Cabana_-_Frases,4376,muito,\p\\i\'\o\\R\
A_Cabana_-_Frases,4376,que,\i\.\s\\u\\pau\,A_Cabana_-_Frases,4376,que,'\i\.\s\\u\\pau\
A_Cabana_-_Frases,4376,"isso,",'\R\\e\.\t\\o\.\m\\ow\,A_Cabana_-_Frases,4376,"isso,",\R\\e\.\t\\o\'\m\\ow\
A_Cabana_-_Frases,4379,Aplicar,\a\.\p\\l\\i\'\k\\a\\R\\E\.\g\\r\\a\\js\\pau\,A_Cabana_-_Frases,4379,Aplicar,'\a\.\p\\l\\i\.\k\\a\\R\\E\.\g\\r\\a\\js\\pau\
A_Cabana_-_Frases,4379,"regras,",'\s\\o\.\b\\r\\e\.\t\\u\.\d\\u\,A_Cabana_-_Frases,4379,"regras,",\s\\o\.\b\\r\\e\'\t\\u\.\d\\u\
A_Cabana_-_Frases,4379,sobretudo,\e~j~\.\s\\u\'\a\\js\,A_Cabana_-_Frases,4379,sobretudo,'\e~j~\.\s\\u\.\a\\js\
A_Cabana_-_Frases,4379,em,\e\\s\.\p\\r\\e\.\s\\o~\\j~\\s\,A_Cabana_-_Frases,4379,em,\e\\s\.\p\\r\\e\'\s\\o~\\j~\\s\
A_Cabana_-_Frases,4379,expressões,\s\\u\.\tS\\i\\js\\pau\,A_Cabana_-_Frases,4379,expressões,\s\\u\'\tS\\i\\js\\pau\
A_Cabana_-_Frases,4379,"sutis,",\R\\e\\s\'\p\\o~\.\s\\a\.\b\\i\.\l\\i\.\d\\a\.\dZ\\i\,A_Cabana_-_Frases,4379,"sutis,",\R\\e\\s\.\p\\o~\.\s\\a\.\b\\i\.\l\\i\'\d\\a\.\dZ\\i\
A_Cabana_-_Frases,4379,como,'\i\,A_Cabana_-_Frases,4379,como,\i\
A_Cabana_-_Frases,4379,responsabilidade,\e\\s\.\p\\e\\k\.\t\\a\.\tS\\i\.\v\\a\\pau\,A_Cabana_-_Frases,4379,responsabilidade,\e\\s\.\p\\e\\k\.\t\\a\'\tS\\i\.\v\\a\\pau\
A_Cabana_-_Frases,4379,"expectativa,",\t\\e~\.\t\\a\.\tS\\i\'\v\\a\,A_Cabana_-_Frases,4379,"expectativa,",\t\\e~\.\t\\a\'\tS\\i\.\v\\a\
A_Cabana_-_Frases,4379,é,\i~\.\n\\u\\tS\\i\\w\,A_Cabana_-_Frases,4379,é,\i~\'\n\\u\\tS\\i\\w\
A_Cabana_-_Frases,4379,tentativa,\k\\r\\i\.\a\\r\,A_Cabana_-_Frases,4379,tentativa,\k\\r\\i\'\a\\r\
A_Cabana_-_Frases,4379,de,\s\\e\\X\.\t\\e\.\z\\a\,A_Cabana_-_Frases,4379,de,\s\\e\\X\'\t\\e\.\z\\a\
A_Cabana_-_Frases,4379,a,\p\\a\\X\.\tS\\i\\R\,A_Cabana_-_Frases,4379,a,\p\\a\\X\'\tS\\i\\R\
A_Cabana_-_Frases,4379,a,\i~\.\s\\e\\X\.\t\\e\.\z\\a\,A_Cabana_-_Frases,4379,a,\i~\.\s\\e\\X\'\t\\e\.\z\\a\
A_Cabana_-_Frases,4381,podem,'\p\\O\.\d\\e~j~\.\t\\r\\a\.\z\\e\\r\,A_Cabana_-_Frases,4381,podem,\p\\O\'\d\\e~j~\.\t\\r\\a\.\z\\e\\r\
A_Cabana_-_Frases,4381,a,\l\\i\.\b\\e\\R\.\d\\a\.\dZ\\i\,A_Cabana_-_Frases,4381,a,\l\\i\.\b\\e\\R\'\d\\a\.\dZ\\i\
A_Cabana_-_Frases,4382,o,\p\\o\.\d\\e\\R\,A_Cabana_-_Frases,4382,o,\p\\o\'\d\\e\\R\
A_Cabana_-_Frases,4382,de,\a\.\k\\u\.\z\\a\\X\,A_Cabana_-_Frases,4382,de,\a\.\k\\u\'\z\\a\\X\
A_Cabana_-_Frases,4387,novo.,\n\\O\.\v\\u\,A_Cabana_-_Frases,4387,novo.,'\n\\O\.\v\\u\
A_Cabana_-_Frases,4388,é,\E\\t\\O\.\d\\u\,A_Cabana_-_Frases,4388,é,'\E\\t\\O\.\d\\u\
A_Cabana_-_Frases,4389,"Sarayu,",\e~j~\.\s\\a\.\r\\a\.\j\\u\\pau\,A_Cabana_-_Frases,4389,"Sarayu,",\e~j~\.\s\\a\'\r\\a\.\j\\u\\pau\
A_Cabana_-_Frases,4389,não,\n\\a~\\w~\,A_Cabana_-_Frases,4389,não,'\n\\a~\\w~\
A_Cabana_-_Frases,4389,tarefa,\t\\a\.\r\\E\.\f\\a\,A_Cabana_-_Frases,4389,tarefa,\t\\a\'\r\\E\.\f\\a\
A_Cabana_-_Frases,4389,simples.,\s\\i~\'\p\\l\\i\\s\,A_Cabana_-_Frases,4389,simples.,'\s\\i~\.\p\\l\\i\\s\
A_Cabana_-_Frases,4390,novo,\n\\O\.\v\\u\,A_Cabana_-_Frases,4390,novo,'\n\\O\.\v\\u\
A_Cabana_-_Frases,4390,para,\p\\a\.\r\\a\,A_Cabana_-_Frases,4390,para,'\p\\a\.\r\\a\
A_Cabana_-_Frases,4396,incluir,\i~\'\k\\l\\u\.\i\\R\,A_Cabana_-_Frases,4396,incluir,\i~\.\k\\l\\u\'\i\\R\
A_Cabana_-_Frases,4396,sou,\s\\ow\,A_Cabana_-_Frases,4396,sou,'\s\\ow\
A_Cabana_-_Frases,4400,em,\e~j~\.\m\\o\.\v\\i~\.\m\\e~\.\t\\u\,A_Cabana_-_Frases,4400,em,\e~j~\.\m\\o\'\v\\i~\.\m\\e~\.\t\\u\
A_Cabana_-_Frases,4403,um,\v\\E\\R\.\b\\u\\pau\,A_Cabana_-_Frases,4403,um,'\v\\E\\R\.\b\\u\\pau\
A_Cabana_-_Frases,4403,"verbo,",'\k\\o~\.\tS\\i~\.\n\\u\.\ow\,A_Cabana_-_Frases,4403,"verbo,",\k\\o~\.\tS\\i~\.\n\\u\'\ow\
A_Cabana_-_Frases,4403,continuou,\E\.\l\\a\\pau\,A_Cabana_-_Frases,4403,continuou,'\E\.\l\\a\\pau\
A_Cabana_-_Frases,4403,mais,'\l\\i\.\g\\a\.\d\\a\,A_Cabana_-_Frases,4403,mais,\l\\i\'\g\\a\.\d\\a\
A_Cabana_-_Frases,4403,a,\v\\E\\R\.\b\\u\\s\,A_Cabana_-_Frases,4403,a,'\v\\E\\R\.\b\\u\\s\
A_Cabana_-_Frases,4403,verbos,'\d\\u\,A_Cabana_-_Frases,4403,verbos,\d\\u\
A_Cabana_-_Frases,4403,a,\s\\u\\b\\s\.\t\\a~\.\tS\\i\.\v\\u\\s\,A_Cabana_-_Frases,4403,a,\s\\u\\b\\s\.\t\\a~\'\tS\\i\.\v\\u\\s\
A_Cabana_-_Frases,4406,um,\u~\.\n\\i\.\v\\E\\X\.\s\\u\,A_Cabana_-_Frases,4406,um,\u~\.\n\\i\'\v\\E\\X\.\s\\u\
A_Cabana_-_Frases,4406,Universo,\k\\r\\i\.\a\'\d\\u\,A_Cabana_-_Frases,4406,Universo,\k\\r\\i\'\a\.\d\\u\
A_Cabana_-_Frases,4406,uma,\R\\e\.\a\.\l\\i\.\d\\a\.\dZ\\i\,A_Cabana_-_Frases,4406,uma,\R\\e\.\a\.\l\\i\'\d\\a\.\dZ\\i\
A_Cabana_-_Frases,4406,realidade,\f\\i\\s\\i\.\k\\a\\pau\,A_Cabana_-_Frases,4406,realidade,'\f\\i\\s\\i\.\k\\a\\pau\
A_Cabana_-_Frases,4406,"física,",'\m\\a\\js\\pau\,A_Cabana_-_Frases,4406,"física,",\m\\a\\js\\pau\
A_Cabana_-_Frases,4406,o,\u~\.\n\\i\.\v\\E\\X\.\s\\u\,A_Cabana_-_Frases,4406,o,\u~\.\n\\i\'\v\\E\\X\.\s\\u\
A_Cabana_-_Frases,4406,Universo,\f\\o\\r\,A_Cabana_-_Frases,4406,Universo,'\f\\o\\r\
A_Cabana_-_Frases,4406,for,'\a\.\p\\e~\.\n\\a\\js\,A_Cabana_-_Frases,4406,for,\a\'\p\\e~\.\n\\a\\js\
A_Cabana_-_Frases,4406,apenas,\u~\'\m\\a\,A_Cabana_-_Frases,4406,apenas,\u~\.\m\\a\
A_Cabana_-_Frases,4406,uma,\m\\a\.\s\\a\,A_Cabana_-_Frases,4406,uma,'\m\\a\.\s\\a\
A_Cabana_-_Frases,4406,massa,'\dZ\\i\,A_Cabana_-_Frases,4406,massa,\dZ\\i\
A_Cabana_-_Frases,4406,de,\s\\u\\b\\s\.\t\\a~\.\tS\\i\.\v\\u\\s\\pau\,A_Cabana_-_Frases,4406,de,\s\\u\\b\\s\.\t\\a~\'\tS\\i\.\v\\u\\s\\pau\
A_Cabana_-_Frases,4406,"substantivos,",\e\.\l\\i\,A_Cabana_-_Frases,4406,"substantivos,",'\e\.\l\\i\
A_Cabana_-_Frases,4406,ele,'\e\\s\.\t\\a\,A_Cabana_-_Frases,4406,ele,\e\\s\'\t\\a\
A_Cabana_-_Frases,4406,está,\m\\O\\X\'\t\\u\,A_Cabana_-_Frases,4406,está,'\m\\O\\X\.\t\\u\
A_Cabana_-_Frases,4407,existem,\e\'\z\\i\\s\.\t\\e~j~\.\v\\E\\R\.\b\\u\\s\\pau\,A_Cabana_-_Frases,4407,existem,'\e\.\z\\i\\s\.\t\\e~j~\.\v\\E\\R\.\b\\u\\s\\pau\
A_Cabana_-_Frases,4407,"verbos,",'\i\,A_Cabana_-_Frases,4407,"verbos,",\i\
A_Cabana_-_Frases,4407,os,\v\\E\\R\.\b\\u\\s\,A_Cabana_-_Frases,4407,os,'\v\\E\\R\.\b\\u\\s\
A_Cabana_-_Frases,4407,são,'\u\,A_Cabana_-_Frases,4407,são,\u\
A_Cabana_-_Frases,4407,que,\t\\O\\R\.\n\\a\,A_Cabana_-_Frases,4407,que,'\t\\O\\R\.\n\\a\
A_Cabana_-_Frases,4407,torna,'\u\,A_Cabana_-_Frases,4407,torna,\u\
A_Cabana_-_Frases,4407,o,\u~\.\n\\i\.\v\\E\\X\.\s\\u\,A_Cabana_-_Frases,4407,o,\u~\.\n\\i\'\v\\E\\X\.\s\\u\
A_Cabana_-_Frases,4407,Universo,\v\\i\.\v\\u\,A_Cabana_-_Frases,4407,Universo,'\v\\i\.\v\\u\
A_Cabana_-_Frases,4412,é,\E\\a\.\p\\e~\.\n\\a\\js\,A_Cabana_-_Frases,4412,é,\E\\a\'\p\\e~\.\n\\a\\js\
A_Cabana_-_Frases,4412,um,\s\\u\\b\\s\.\t\\a~\.\tS\\i\.\v\\u\,A_Cabana_-_Frases,4412,um,\s\\u\\b\\s\.\t\\a~\'\tS\\i\.\v\\u\
A_Cabana_-_Frases,4412,substantivo,\p\\a\.\r\\a\,A_Cabana_-_Frases,4412,substantivo,'\p\\a\.\r\\a\
A_Cabana_-_Frases,4412,algo,'\dZ\\i~\.\n\\a~\.\m\\i\.\k\\u\,A_Cabana_-_Frases,4412,algo,\dZ\\i~\'\n\\a~\.\m\\i\.\k\\u\
A_Cabana_-_Frases,4412,e,\i~\.\p\\r\\e\.\v\\i\.\z\\i\\v\\e\\w\\pau\,A_Cabana_-_Frases,4412,e,\i~\.\p\\r\\e\.\v\\i\'\z\\i\\v\\e\\w\\pau\
A_Cabana_-_Frases,4412,"imprevisível,",\p\\a\.\r\\a\,A_Cabana_-_Frases,4412,"imprevisível,",'\p\\a\.\r\\a\
A_Cabana_-_Frases,4412,vivo,'\i\,A_Cabana_-_Frases,4412,vivo,\i\
A_Cabana_-_Frases,4412,no,\t\\e~\.\p\\u\,A_Cabana_-_Frases,4412,no,'\t\\e~\.\p\\u\
A_Cabana_-_Frases,4412,tempo,'\p\\r\\e\.\z\\e~\.\tS\\i\\pau\\pau\\pau\,A_Cabana_-_Frases,4412,tempo,\p\\r\\e\'\z\\e~\.\tS\\i\\pau\\pau\\pau\
A_Cabana_-_Frases,4412,um,\E\\m\\o\\v\\e\\X\\s\\i\\d\\a\\l\\ej\\p\\a\\r\\a\\a\\g\\r\\a\\s\\a\,A_Cabana_-_Frases,4412,um,'\E\\m\\o\\v\\e\\X\\s\\i\\d\\a\\l\\ej\\p\\a\\r\\a\\a\\g\\r\\a\\s\\a\
A_Cabana_-_Frases,4415,para,\p\\a\.\r\\a\,A_Cabana_-_Frases,4415,para,'\p\\a\.\r\\a\
A_Cabana_-_Frases,4415,ele,\e\'\l\\i\,A_Cabana_-_Frases,4415,ele,'\e\.\l\\i\
A_Cabana_-_Frases,4415,antes,\a~\'\tS\\i\\s\,A_Cabana_-_Frases,4415,antes,'\a~\.\tS\\i\\s\
A_Cabana_-_Frases,4415,voltar,'\v\\o\\w\.\t\\a\\X\,A_Cabana_-_Frases,4415,voltar,\v\\o\\w\'\t\\a\\X\
A_Cabana_-_Frases,4415,para,\p\\a\.\r\\a\,A_Cabana_-_Frases,4415,para,'\p\\a\.\r\\a\
A_Cabana_-_Frases,4415,Sarayu.,\s\\a\'\r\\a\.\j\\u\,A_Cabana_-_Frases,4415,Sarayu.,\s\\a\.\r\\a\'\j\\u\
A_Cabana_-_Frases,4418,tornassem,\t\\o\\R\'\n\\a\.\s\\e~j~\.\s\\u\\b\\s\.\t\\a~\.\tS\\i\.\v\\u\\s\\pau\,A_Cabana_-_Frases,4418,tornassem,\t\\o\\R\.\n\\a\'\s\\e~j~\.\s\\u\\b\\s\.\t\\a~\.\tS\\i\.\v\\u\\s\\pau\
A_Cabana_-_Frases,4418,"substantivos,",\e\.\r\\a~\\w~\,A_Cabana_-_Frases,4418,"substantivos,",'\e\.\r\\a~\\w~\
A_Cabana_-_Frases,4418,nomes,'\k\\i\,A_Cabana_-_Frases,4418,nomes,\k\\i\
A_Cabana_-_Frases,4418,que,\k\\o~\.\tS\\i~\.\J\\a~\\w~\,A_Cabana_-_Frases,4418,que,\k\\o~\'\tS\\i~\.\J\\a~\\w~\
A_Cabana_-_Frases,4418,continham,\m\\o\'\v\\i~\.\m\\e~\.\t\\u\,A_Cabana_-_Frases,4418,continham,\m\\o\.\v\\i~\'\m\\e~\.\t\\u\
A_Cabana_-_Frases,4418,e,\e\\s\.\p\\e\.\r\\i\.\e~\.\s\\i\\a\\pau\,A_Cabana_-_Frases,4418,e,\e\\s\.\p\\e\.\r\\i\'\e~\.\s\\i\\a\\pau\
A_Cabana_-_Frases,4418,a,\k\\a\.\p\\a\.\s\\i\.\d\\a\.\dZ\\i\,A_Cabana_-_Frases,4418,a,\k\\a\.\p\\a\.\s\\i\'\d\\a\.\dZ\\i\
A_Cabana_-_Frases,4418,de,\R\\e\.\a\.\Z\\i\\r\,A_Cabana_-_Frases,4418,de,\R\\e\.\a\'\Z\\i\\r\
A_Cabana_-_Frases,4418,a,\p\\r\\o~\.\tS\\i\.\d\\a~\\w~\,A_Cabana_-_Frases,4418,a,\p\\r\\o~\.\tS\\i\'\d\\a~\\w~\
A_Cabana_-_Frases,4423,aonde,'\a\.\o~\.\dZ\\i\,A_Cabana_-_Frases,4423,aonde,\a\'\o~\.\dZ\\i\
A_Cabana_-_Frases,4423,isso,\i\.\s\\u\,A_Cabana_-_Frases,4423,isso,'\i\.\s\\u\
A_Cabana_-_Frases,4427,é,\E\\e\\s\.\t\\a\\R\,A_Cabana_-_Frases,4427,é,\E\\e\\s\'\t\\a\\R\
A_Cabana_-_Frases,4427,estar,\l\\i\'\v\\r\\i\,A_Cabana_-_Frases,4427,estar,'\l\\i\.\v\\r\\i\
A_Cabana_-_Frases,4427,para,'\a\.\m\\a\\r\,A_Cabana_-_Frases,4427,para,\a\'\m\\a\\r\
A_Cabana_-_Frases,4427,e,\s\\e\\R\.\v\\i\\r\,A_Cabana_-_Frases,4427,e,\s\\e\\R\'\v\\i\\r\
A_Cabana_-_Frases,4427,servir,\e~j~\'\t\\O\.\d\\a\\js\,A_Cabana_-_Frases,4427,servir,'\e~j~\.\t\\O\.\d\\a\\js\
A_Cabana_-_Frases,4427,todas,'\s\\i\.\t\\u\.\a\.\s\\o~\\j~\\s\,A_Cabana_-_Frases,4427,todas,\s\\i\.\t\\u\.\a\'\s\\o~\\j~\\s\
A_Cabana_-_Frases,4428,é,\E\\dZ\\i\.\f\\e\.\r\\e~\.\tS\\i\\pau\,A_Cabana_-_Frases,4428,é,\E\\dZ\\i\.\f\\e\'\r\\e~\.\tS\\i\\pau\
A_Cabana_-_Frases,4428,"diferente,",\u\\n\\i\.\k\\u\,A_Cabana_-_Frases,4428,"diferente,",'\u\\n\\i\.\k\\u\
A_Cabana_-_Frases,4428,único,'\i\,A_Cabana_-_Frases,4428,único,\i\
A_Cabana_-_Frases,4428,e,\m\\a\.\r\\a\.\v\\i\.\L\\o\.\z\\u\,A_Cabana_-_Frases,4428,e,\m\\a\.\r\\a\.\v\\i\'\L\\o\.\z\\u\
A_Cabana_-_Frases,4429,em,\e~j~\.\v\\o\.\s\\e\\js\,A_Cabana_-_Frases,4429,em,\e~j~\'\v\\o\.\s\\e\\js\
A_Cabana_-_Frases,4435,estarmos,\e\\s\'\t\\a\\R\.\m\\u\\Z\\u~\.\t\\u\\s\\pau\,A_Cabana_-_Frases,4435,estarmos,'\e\\s\.\t\\a\\R\.\m\\u\\Z\\u~\.\t\\u\\s\\pau\
A_Cabana_-_Frases,4435,"juntos,",'\dZ\\i\,A_Cabana_-_Frases,4435,"juntos,",\dZ\\i\
A_Cabana_-_Frases,4435,de,\R\\i\\R\.\m\\u\\z\,A_Cabana_-_Frases,4435,de,'\R\\i\\R\.\m\\u\\z\
A_Cabana_-_Frases,4435,rirmos,'\i\,A_Cabana_-_Frases,4435,rirmos,\i\
A_Cabana_-_Frases,4435,e,\f\\a\.\l\\a\\R\.\m\\u\\s\,A_Cabana_-_Frases,4435,e,\f\\a\'\l\\a\\R\.\m\\u\\s\
A_Cabana_-_Frases,4436,tem,\t\\e~j~\.\d\\e\.\f\\i~\.\n\\i\.\s\\a~\\w~\,A_Cabana_-_Frases,4436,tem,\t\\e~j~\.\d\\e\.\f\\i~\'\n\\i\.\s\\a~\\w~\
A_Cabana_-_Frases,4436,definição,\k\\o~\.\k\\r\\E\.\t\\a\\pau\,A_Cabana_-_Frases,4436,definição,\k\\o~\'\k\\r\\E\.\t\\a\\pau\
A_Cabana_-_Frases,4436,concreta:,\E\\v\\i\'\v\\a\\pau\,A_Cabana_-_Frases,4436,concreta:,'\E\\v\\i\.\v\\a\\pau\
A_Cabana_-_Frases,4436,é,\dZ\\i~\.\n\\a~\.\m\\i\.\k\\a\\pau\,A_Cabana_-_Frases,4436,é,\dZ\\i~\'\n\\a~\.\m\\i\.\k\\a\\pau\
A_Cabana_-_Frases,4436,"viva,",'\i\,A_Cabana_-_Frases,4436,"viva,",\i\
A_Cabana_-_Frases,4436,"dinâmica,",\t\\u\'\d\\u\,A_Cabana_-_Frases,4436,"dinâmica,",'\t\\u\.\d\\u\
A_Cabana_-_Frases,4436,tudo,'\k\\i\,A_Cabana_-_Frases,4436,tudo,\k\\i\
A_Cabana_-_Frases,4436,o,\e\.\m\\E\\R\.\Z\\i\,A_Cabana_-_Frases,4436,o,\e\'\m\\E\\R\.\Z\\i\
A_Cabana_-_Frases,4436,emerge,\f\\a\'\t\\u\,A_Cabana_-_Frases,4436,emerge,'\f\\a\.\t\\u\
A_Cabana_-_Frases,4436,um,\n\\a~\\w~\,A_Cabana_-_Frases,4436,um,'\n\\a~\\w~\
A_Cabana_-_Frases,4436,dom,'\E\\k\\o~\.\p\\a\\X\.\tS\\i\.\L\\a\.\d\\u\,A_Cabana_-_Frases,4436,dom,\E\\k\\o~\.\p\\a\\X\.\tS\\i\'\L\\a\.\d\\u\
A_Cabana_-_Frases,4436,único,'\p\\o\\R\,A_Cabana_-_Frases,4436,único,\p\\o\\R\
A_Cabana_-_Frases,4436,que,\m\\a\\j\\s\,A_Cabana_-_Frases,4436,que,'\m\\a\\j\\s\
A_Cabana_-_Frases,4436,não,'\n\\i~\.\g\\e~j~\,A_Cabana_-_Frases,4436,não,\n\\i~\'\g\\e~j~\
A_Cabana_-_Frases,4438,entra,\e~\.\t\\r\\a\,A_Cabana_-_Frases,4438,entra,'\e~\.\t\\r\\a\
A_Cabana_-_Frases,4441,tem,\t\\e~j~\.\m\\a\\j\\z\,A_Cabana_-_Frases,4441,tem,'\t\\e~j~\.\m\\a\\j\\z\
A_Cabana_-_Frases,4441,mais,'\a\,A_Cabana_-_Frases,4441,mais,\a\
A_Cabana_-_Frases,4441,a,\v\\e\\X\,A_Cabana_-_Frases,4441,a,'\v\\e\\X\
A_Cabana_-_Frases,4441,ver,'\k\\o~\,A_Cabana_-_Frases,4441,ver,\k\\o~\
A_Cabana_-_Frases,4441,com,\n\\O\\js\,A_Cabana_-_Frases,4441,com,'\n\\O\\js\
A_Cabana_-_Frases,4441,"dois,",'\m\\a\\js\,A_Cabana_-_Frases,4441,"dois,",\m\\a\\js\
A_Cabana_-_Frases,4441,os,\a\.\m\\i\.\g\\u\\s\,A_Cabana_-_Frases,4441,os,\a\'\m\\i\.\g\\u\\s\
A_Cabana_-_Frases,4441,devem,'\ow\,A_Cabana_-_Frases,4441,devem,\ow\
A_Cabana_-_Frases,4441,com,\R\\e\\s\.\p\\o~\.\s\\a\.\b\\i\.\l\\i\.\d\\a\.\dZ\\i\\s\,A_Cabana_-_Frases,4441,com,\R\\e\\s\.\p\\o~\.\s\\a\.\b\\i\.\l\\i\'\d\\a\.\dZ\\i\\s\
A_Cabana_-_Frases,4441,de,\b\\o~\,A_Cabana_-_Frases,4441,de,'\b\\o~\
A_Cabana_-_Frases,4441,um,\a\.\m\\i\.\g\\u\,A_Cabana_-_Frases,4441,um,\a\'\m\\i\.\g\\u\
A_Cabana_-_Frases,4442,empregado,\e~\'\p\\r\\e\.\g\\a\.\d\\u\,A_Cabana_-_Frases,4442,empregado,\e~\.\p\\r\\e\'\g\\a\.\d\\u\
A_Cabana_-_Frases,4442,outra,\ow\'\t\\r\\a\,A_Cabana_-_Frases,4442,outra,'\ow\.\t\\r\\a\
A_Cabana_-_Frases,4442,coisa.,\k\\o\\j\.\z\\a\,A_Cabana_-_Frases,4442,coisa.,'\k\\o\\j\.\z\\a\
A_Cabana_-_Frases,4447,se,\v\\o\.\s\\e\,A_Cabana_-_Frases,4447,se,\v\\o\'\s\\e\
A_Cabana_-_Frases,4447,fizer,\p\\a\\X\'\tS\\i\,A_Cabana_-_Frases,4447,fizer,'\p\\a\\X\.\tS\\i\
A_Cabana_-_Frases,4447,parte,'\d\\u\,A_Cabana_-_Frases,4447,parte,\d\\u\
A_Cabana_-_Frases,4447,do,\m\\u~\.\d\\u\,A_Cabana_-_Frases,4447,do,'\m\\u~\.\d\\u\
A_Cabana_-_Frases,4447,fora,'\dZ\\i\,A_Cabana_-_Frases,4447,fora,\dZ\\i\
A_Cabana_-_Frases,4447,de,\m\\i~\\pau\,A_Cabana_-_Frases,4447,de,'\m\\i~\\pau\
A_Cabana_-_Frases,4447,"mim,",'\R\\e\.\Z\\i\.\d\\u\,A_Cabana_-_Frases,4447,"mim,",\R\\e\'\Z\\i\.\d\\u\
A_Cabana_-_Frases,4447,regido,\p\\e\'\l\\a\,A_Cabana_-_Frases,4447,regido,'\p\\e\.\l\\a\
A_Cabana_-_Frases,4449,a,\e\\s\.\t\\r\\u\.\t\\u\.\r\\a\,A_Cabana_-_Frases,4449,a,\e\\s\.\t\\r\\u\'\t\\u\.\r\\a\
A_Cabana_-_Frases,4449,que,\f\\a\\z\,A_Cabana_-_Frases,4449,que,'\f\\a\\z\
A_Cabana_-_Frases,4449,faz,'\d\\u\,A_Cabana_-_Frases,4449,faz,\d\\u\
A_Cabana_-_Frases,4449,do,\k\\o~\.\p\\o\\X\.\t\\a\.\m\\e~\.\t\\u\,A_Cabana_-_Frases,4449,do,\k\\o~\.\p\\o\\X\.\t\\a\'\m\\e~\.\t\\u\
A_Cabana_-_Frases,4449,a,\b\\a\.\z\\i\,A_Cabana_-_Frases,4449,a,'\b\\a\.\z\\i\
A_Cabana_-_Frases,4449,para,'\a\,A_Cabana_-_Frases,4449,para,\a\
A_Cabana_-_Frases,4449,a,\i\.\d\\e~\.\tS\\i\.\d\\a\.\dZ\\i\,A_Cabana_-_Frases,4449,a,\i\.\d\\e~\.\tS\\i\'\d\\a\.\dZ\\i\
A_Cabana_-_Frases,4449,o,\v\\a\.\l\\o\\R\,A_Cabana_-_Frases,4449,o,\v\\a\'\l\\o\\R\
A_Cabana_-_Frases,4449,de,\a\\w\.\g\\e~j~\,A_Cabana_-_Frases,4449,de,\a\\w\'\g\\e~j~\
A_Cabana_-_Frases,4450,bem,\b\\e~j~\.\k\\o~\.\m\\u\,A_Cabana_-_Frases,4450,bem,'\b\\e~j~\.\k\\o~\.\m\\u\
A_Cabana_-_Frases,4450,como,'\E\\n\\a~\\w~\,A_Cabana_-_Frases,4450,como,\E\\n\\a~\\w~\
A_Cabana_-_Frases,4450,é,\a\.\t\\e~\.\d\\e\\r\,A_Cabana_-_Frases,4450,é,\a\.\t\\e~\'\d\\e\\r\
A_Cabana_-_Frases,4450,não,'\a\\z\,A_Cabana_-_Frases,4450,não,\a\\z\
